datetime,feature_1,feature_2,feature_3,observation,prediction,feature_4,feature_5,feature_6
2/24/13,621,8.779166278,0.560652662,1.517,3.2105,0.070796108,5.345,8218.2
3/13/97,621,7.031450484,0.532734309,0.76,0.635,0.070796108,5.47,8218.2
3/14/97,621,7.031450484,0.532734309,0.76,0.6912,0.070796108,5.47,8218.2
3/19/97,621,7.031450484,0.532734309,0.76,2.9056,0.070796108,5.47,8218.2
4/28/97,621,7.031450484,0.532734309,0.76,21.5582,0.070796108,5.47,8218.2
6/23/97,621,7.031450484,0.532734309,0.76,8.1767,0.070796108,5.47,8218.2
2/13/00,621,7.031450484,0.532734309,0.76,4.2469,0.070796108,5.47,8218.2
2/11/01,621,7.06104093,0.518690999,0.76,1.9326,0.070796108,5.47,8218.2
5/11/03,621,7.497837963,0.525457435,0.76,19.4282,0.070796108,5.47,8218.2
5/21/03,621,7.497837963,0.525457435,0.76,32.0651,0.070796108,5.47,8218.2
2/27/07,621,7.559694957,0.463034761,0.76,8.3371,0.070796108,5.47,8218.2
4/17/07,621,7.559694957,0.463034761,0.76,23.9753,0.070796108,5.47,8218.2
4/15/08,621,7.733860277,0.501219311,0.76,6.5125,0.070796108,5.47,8218.2
2/19/09,621,7.757837757,0.486878693,0.76,3.8231,0.070796108,5.47,8218.2
2/21/09,621,7.757837757,0.486878693,0.76,4.2665,0.070796108,5.47,8218.2
2/14/10,621,7.510944573,0.512090883,0.76,3.5393,0.070796108,5.47,8218.2
2/15/10,621,7.510944573,0.512090883,0.76,3.556,0.070796108,5.47,8218.2
4/4/10,621,7.510944573,0.512090883,0.76,13.4893,0.070796108,5.47,8218.2
6/10/10,621,7.510944573,0.512090883,0.76,33.1741,0.070796108,5.47,8218.2
1/21/11,621,7.700328526,0.446006687,0.76,5.1795,0.070796108,5.47,8218.2
1/22/11,621,7.700328526,0.446006687,0.76,5.0843,0.070796108,5.47,8218.2
4/5/11,621,7.700328526,0.446006687,0.76,14.382,0.070796108,5.47,8218.2
3/4/14,621,8.266701534,0.545688794,0.761,2.9298,0.070796108,5.47,8218.2
1/31/13,621,8.779166278,0.560652662,0.732,20.7573,0.070796108,5.595,8218.2
2/4/01,621,7.06104093,0.518690999,1.427,3.3151,0.070796108,5.72,8218.2
4/3/03,621,7.497837963,0.525457435,1.427,29.1871,0.070796108,5.72,8218.2
4/4/03,621,7.497837963,0.525457435,1.427,30.7043,0.070796108,5.72,8218.2
6/4/04,621,7.735733059,0.498496046,1.427,57.2073,0.070796108,5.72,8218.2
12/24/04,621,7.735733059,0.498496046,1.427,5.3529,0.070796108,5.72,8218.2
1/23/06,621,7.516260985,0.527659703,1.427,8.1865,0.070796108,5.72,8218.2
2/21/06,621,7.516260985,0.527659703,1.427,18.3342,0.070796108,5.72,8218.2
4/7/08,621,7.733860277,0.501219311,1.427,39.127,0.070796108,5.72,8218.2
4/8/08,621,7.733860277,0.501219311,1.427,35.2361,0.070796108,5.72,8218.2
4/9/08,621,7.733860277,0.501219311,1.427,29.4816,0.070796108,5.72,8218.2
2/1/09,621,7.757837757,0.486878693,1.427,4.718,0.070796108,5.72,8218.2
1/25/10,621,7.510944573,0.512090883,1.427,20.7475,0.070796108,5.72,8218.2
5/24/10,621,7.510944573,0.512090883,1.427,13.6151,0.070796108,5.72,8218.2
7/13/10,621,7.510944573,0.512090883,1.427,38.5601,0.070796108,5.72,8218.2
1/7/11,621,7.700328526,0.446006687,1.427,7.1861,0.070796108,5.72,8218.2
4/13/11,621,7.700328526,0.446006687,1.427,13.1208,0.070796108,5.72,8218.2
2/2/12,621,8.239747402,0.51450533,1.427,28.0421,0.070796108,5.72,8218.2
3/12/12,621,8.239747402,0.51450533,1.427,169.5248,0.070796108,5.72,8218.2
3/20/12,621,8.239747402,0.51450533,1.427,41.9637,0.070796108,5.72,8218.2
4/18/00,621,7.031450484,0.532734309,4.992,144.2043,0.070796108,5.97,8218.2
12/24/03,621,7.497837963,0.525457435,4.992,8.9906,0.070796108,5.97,8218.2
6/11/04,621,7.735733059,0.498496046,4.992,116.5191,0.070796108,5.97,8218.2
12/18/04,621,7.735733059,0.498496046,4.992,6.8464,0.070796108,5.97,8218.2
1/9/07,621,7.559694957,0.463034761,4.992,7.2131,0.070796108,5.97,8218.2
1/31/08,621,7.733860277,0.501219311,4.992,5.6873,0.070796108,5.97,8218.2
2/1/08,621,7.733860277,0.501219311,4.992,5.7952,0.070796108,5.97,8218.2
1/22/09,621,7.757837757,0.486878693,4.992,5.792,0.070796108,5.97,8218.2
1/10/10,621,7.510944573,0.512090883,4.992,6.9985,0.070796108,5.97,8218.2
7/18/10,621,7.510944573,0.512090883,4.992,75.227,0.070796108,5.97,8218.2
4/24/11,621,7.700328526,0.446006687,4.992,53.5545,0.070796108,5.97,8218.2
1/25/12,621,8.239747402,0.51450533,4.992,42.408,0.070796108,5.97,8218.2
4/1/01,621,7.06104093,0.518690999,11.457,3.8983,0.070796108,6.22,8218.2
4/30/02,621,7.220890051,0.547730285,11.457,71.5285,0.070796108,6.22,8218.2
5/12/04,621,7.735733059,0.498496046,11.457,57.013,0.070796108,6.22,8218.2
12/12/04,621,7.735733059,0.498496046,11.457,7.8105,0.070796108,6.22,8218.2
6/7/11,621,7.700328526,0.446006687,11.457,47.8723,0.070796108,6.22,8218.2
6/12/11,621,7.700328526,0.446006687,11.457,19.223,0.070796108,6.22,8218.2
1/18/12,621,8.239747402,0.51450533,11.457,12.285,0.070796108,6.22,8218.2
12/9/98,621,7.031450484,0.532734309,20.822,16.3164,0.070796108,6.47,8218.2
1/14/01,621,7.06104093,0.518690999,20.822,8.2421,0.070796108,6.47,8218.2
3/14/03,621,7.497837963,0.525457435,20.822,2.4087,0.070796108,6.47,8218.2
12/30/05,621,7.732450805,0.410191869,20.822,32.9912,0.070796108,6.47,8218.2
4/17/09,621,7.757837757,0.486878693,20.822,46.5906,0.070796108,6.47,8218.2
12/27/09,621,7.757837757,0.486878693,20.822,7.631,0.070796108,6.47,8218.2
12/18/10,621,7.510944573,0.512090883,20.822,15.9035,0.070796108,6.47,8218.2
4/9/11,621,7.700328526,0.446006687,20.822,60.895,0.070796108,6.47,8218.2
11/9/19,621,7.569080473,0.520995957,20.829,17.938,0.070796108,6.47,8218.2
7/8/98,621,7.031450484,0.532734309,33.085,26.9271,0.070796108,6.72,8218.2
11/13/98,621,7.031450484,0.532734309,33.085,39.5918,0.070796108,6.72,8218.2
12/3/98,621,7.031450484,0.532734309,33.085,27.1449,0.070796108,6.72,8218.2
4/12/99,621,7.031450484,0.532734309,33.085,43.8469,0.070796108,6.72,8218.2
5/11/99,621,7.031450484,0.532734309,33.085,16.1953,0.070796108,6.72,8218.2
1/3/02,621,7.220890051,0.547730285,33.085,7.7928,0.070796108,6.72,8218.2
5/15/02,621,7.220890051,0.547730285,33.085,58.033,0.070796108,6.72,8218.2
12/5/03,621,7.497837963,0.525457435,33.085,14.6129,0.070796108,6.72,8218.2
12/21/06,621,7.516260985,0.527659703,33.085,7.6126,0.070796108,6.72,8218.2
12/21/09,621,7.757837757,0.486878693,33.085,8.9566,0.070796108,6.72,8218.2
4/28/11,621,7.700328526,0.446006687,33.085,36.4634,0.070796108,6.72,8218.2
4/30/11,621,7.700328526,0.446006687,33.085,87.404,0.070796108,6.72,8218.2
2/16/14,621,8.266701534,0.545688794,33.071,4.923,0.070796108,6.72,8218.2
1/2/00,621,7.031450484,0.532734309,33.289,13.1168,0.070796108,6.97,8218.2
5/10/00,621,7.031450484,0.532734309,33.289,67.6215,0.070796108,6.97,8218.2
6/13/00,621,7.031450484,0.532734309,33.289,30.2445,0.070796108,6.97,8218.2
1/2/01,621,7.06104093,0.518690999,33.289,9.1902,0.070796108,6.97,8218.2
7/22/02,621,7.220890051,0.547730285,33.289,19.3415,0.070796108,6.97,8218.2
12/21/02,621,7.220890051,0.547730285,33.289,11.4915,0.070796108,6.97,8218.2
12/1/03,621,7.497837963,0.525457435,33.289,16.702,0.070796108,6.97,8218.2
7/15/05,621,7.732450805,0.410191869,33.289,119.0354,0.070796108,6.97,8218.2
12/24/07,621,7.559694957,0.463034761,33.289,10.5996,0.070796108,6.97,8218.2
6/4/08,621,7.733860277,0.501219311,33.289,20.7819,0.070796108,6.97,8218.2
5/22/11,621,7.700328526,0.446006687,33.289,48.5095,0.070796108,6.97,8218.2
12/27/99,621,7.031450484,0.532734309,26.238,15.5836,0.070796108,7.22,8218.2
6/25/00,621,7.031450484,0.532734309,26.238,65.6175,0.070796108,7.22,8218.2
6/30/00,621,7.031450484,0.532734309,26.238,39.3674,0.070796108,7.22,8218.2
7/20/02,621,7.220890051,0.547730285,26.238,47.6257,0.070796108,7.22,8218.2
7/15/03,621,7.497837963,0.525457435,26.238,119.3722,0.070796108,7.22,8218.2
11/23/03,621,7.497837963,0.525457435,26.238,22.061,0.070796108,7.22,8218.2
12/14/05,621,7.732450805,0.410191869,26.238,18.0099,0.070796108,7.22,8218.2
12/11/06,621,7.516260985,0.527659703,26.238,9.8936,0.070796108,7.22,8218.2
7/22/08,621,7.733860277,0.501219311,26.238,35.2698,0.070796108,7.22,8218.2
3/25/11,621,7.700328526,0.446006687,26.238,54.1046,0.070796108,7.22,8218.2
12/31/11,621,7.700328526,0.446006687,26.238,7.4362,0.070796108,7.22,8218.2
7/19/12,621,8.239747402,0.51450533,26.238,32.9073,0.070796108,7.22,8218.2
12/4/97,621,7.031450484,0.532734309,22.731,13.0662,0.070796108,7.47,8218.2
5/7/04,621,7.735733059,0.498496046,22.731,67.3717,0.070796108,7.47,8218.2
7/6/04,621,7.735733059,0.498496046,22.731,42.0354,0.070796108,7.47,8218.2
12/10/05,621,7.732450805,0.410191869,22.731,24.6323,0.070796108,7.47,8218.2
5/23/07,621,7.559694957,0.463034761,22.731,25.0753,0.070796108,7.47,8218.2
6/15/09,621,7.757837757,0.486878693,22.731,13.4268,0.070796108,7.47,8218.2
7/20/12,621,8.239747402,0.51450533,22.731,52.387,0.070796108,7.47,8218.2
7/5/98,621,7.031450484,0.532734309,22.766,77.791,0.070796108,7.72,8218.2
5/7/99,621,7.031450484,0.532734309,22.766,58.3849,0.070796108,7.72,8218.2
12/18/99,621,7.031450484,0.532734309,22.766,20.8131,0.070796108,7.72,8218.2
5/21/00,621,7.031450484,0.532734309,22.766,28.2767,0.070796108,7.72,8218.2
6/19/01,621,7.06104093,0.518690999,22.766,16.2521,0.070796108,7.72,8218.2
12/5/02,621,7.220890051,0.547730285,22.766,17.0326,0.070796108,7.72,8218.2
7/6/05,621,7.732450805,0.410191869,22.766,82.2621,0.070796108,7.72,8218.2
12/2/09,621,7.757837757,0.486878693,22.766,15.0481,0.070796108,7.72,8218.2
8/21/10,621,7.510944573,0.512090883,22.766,62.9332,0.070796108,7.72,8218.2
8/29/10,621,7.510944573,0.512090883,22.766,42.6117,0.070796108,7.72,8218.2
6/6/12,621,8.239747402,0.51450533,22.766,30.7071,0.070796108,7.72,8218.2
11/27/04,621,7.735733059,0.498496046,26.345,11.6875,0.070796108,7.97,8218.2
8/29/07,621,7.559694957,0.463034761,26.345,169.5525,0.070796108,7.97,8218.2
12/3/07,621,7.559694957,0.463034761,26.345,18.1416,0.070796108,7.97,8218.2
8/26/08,621,7.733860277,0.501219311,26.345,53.6652,0.070796108,7.97,8218.2
7/18/17,621,7.419765529,0.558188535,224.409,77.4104,0.070796108,10.263,8218.2
8/7/19,621,7.569080473,0.520995957,330.123,56.8737,0.070796108,10.888,8218.2
2/27/13,621,8.779166278,0.560652662,1.762,3.0264,0.070796108,5.319,8218.2
3/4/13,621,8.779166278,0.560652662,1.762,3.32,0.070796108,5.319,8218.2
2/12/13,621,8.779166278,0.560652662,0.857,7.1566,0.070796108,5.444,8218.2
6/18/15,621,7.391037972,0.556961347,0.855,32.6165,0.070796108,5.444,8218.2
4/23/14,621,8.266701534,0.545688794,0.677,5.4577,0.070796108,5.569,8218.2
5/30/14,621,8.266701534,0.545688794,0.677,73.6752,0.070796108,5.569,8218.2
12/9/19,621,7.569080473,0.520995957,1.223,7.7732,0.070796108,5.694,8218.2
5/9/14,621,8.266701534,0.545688794,4.482,10.4735,0.070796108,5.944,8218.2
6/21/15,621,7.391037972,0.556961347,10.661,38.0199,0.070796108,6.194,8218.2
11/12/19,621,7.569080473,0.520995957,14.803,14.4309,0.070796108,6.319,8218.2
5/20/17,621,7.419765529,0.558188535,30.077,63.9262,0.070796108,7.069,8218.2
11/20/17,621,7.419765529,0.558188535,57.738,31.4702,0.070796108,8.711,8218.2
8/4/14,621,8.266701534,0.545688794,75.362,70.0962,0.070796108,8.961,8218.2
9/19/15,621,7.391037972,0.556961347,694.17,582.7944,0.070796108,12.461,8218.2
4/8/13,621,8.779166278,0.560652662,2.043,3.248,0.070796108,5.293,8218.2
3/19/15,621,7.391037972,0.556961347,0.985,7.5264,0.070796108,5.418,8218.2
4/27/15,621,7.391037972,0.556961347,0.988,29.5415,0.070796108,5.418,8218.2
1/10/13,621,8.779166278,0.560652662,2.165,7.0065,0.070796108,5.793,8218.2
12/8/14,621,8.266701534,0.545688794,37.226,25.0112,0.070796108,6.793,8218.2
11/21/14,621,8.266701534,0.545688794,24.852,23.828,0.070796108,7.293,8218.2
5/24/18,621,7.513362423,0.559692934,23.439,140.823,0.070796108,7.793,8218.2
5/26/18,621,7.513362423,0.559692934,23.442,177.305,0.070796108,7.793,8218.2
12/4/13,621,8.779166278,0.560652662,35.875,15.538,0.070796108,8.284,8218.2
6/25/14,621,8.266701534,0.545688794,143.299,40.355,0.070796108,9.659,8218.2
6/8/15,621,7.391037972,0.556961347,2.347,8.9333,0.070796108,5.267,8218.2
6/10/15,621,7.391037972,0.556961347,2.349,21.867,0.070796108,5.267,8218.2
4/29/15,621,7.391037972,0.556961347,0.664,12.5764,0.070796108,5.517,8218.2
7/14/19,621,7.569080473,0.520995957,0.664,4.5568,0.070796108,5.517,8218.2
12/31/19,621,7.569080473,0.520995957,1.881,5.0751,0.070796108,5.767,8218.2
11/30/19,621,7.569080473,0.520995957,3.574,10.6338,0.070796108,5.892,8218.2
3/24/09,621,7.757837757,0.486878693,12.989,39.1189,0.070796108,6.267,8218.2
7/27/15,621,7.391037972,0.556961347,17.601,10.0065,0.070796108,6.392,8218.2
12/1/14,621,8.266701534,0.545688794,35.737,24.4398,0.070796108,6.767,8218.2
12/12/17,621,7.419765529,0.558188535,35.692,16.9157,0.070796108,6.767,8218.2
5/22/18,621,7.513362423,0.559692934,35.686,36.3422,0.070796108,6.767,8218.2
8/24/19,621,7.569080473,0.520995957,23.167,29.0171,0.070796108,7.767,8218.2
8/30/15,621,7.391037972,0.556961347,44.753,45.6781,0.070796108,8.482,8218.2
8/27/14,621,8.266701534,0.545688794,51.497,72.871,0.070796108,8.607,8218.2
11/14/13,621,8.779166278,0.560652662,123.526,26.3682,0.070796108,9.482,8218.2
11/7/13,621,8.779166278,0.560652662,167.623,32.5569,0.070796108,9.857,8218.2
9/17/15,621,7.391037972,0.556961347,184.121,641.942,0.070796108,9.982,8218.2
5/1/15,621,7.391037972,0.556961347,0.704,12.8696,0.070796108,5.491,8218.2
5/2/15,621,7.391037972,0.556961347,0.705,20.1749,0.070796108,5.491,8218.2
5/9/15,621,7.391037972,0.556961347,0.705,13.2058,0.070796108,5.491,8218.2
7/4/19,621,7.569080473,0.520995957,0.796,46.0875,0.070796108,5.616,8218.2
6/6/17,621,7.419765529,0.558188535,5.419,29.4274,0.070796108,5.991,8218.2
11/19/19,621,7.569080473,0.520995957,8.415,12.7572,0.070796108,6.116,8218.2
6/29/17,621,7.419765529,0.558188535,32.558,52.1511,0.070796108,6.991,8218.2
8/15/17,621,7.419765529,0.558188535,28.749,50.23,0.070796108,7.116,8218.2
7/12/15,621,7.391037972,0.556961347,25.81,17.239,0.070796108,7.241,8218.2
11/20/14,621,8.266701534,0.545688794,23.755,25.1578,0.070796108,7.366,8218.2
12/4/14,621,8.266701534,0.545688794,23.754,40.0081,0.070796108,7.366,8218.2
5/18/18,621,7.513362423,0.559692934,23.762,72.1859,0.070796108,7.366,8218.2
7/15/13,621,8.779166278,0.560652662,22.322,54.441,0.070796108,7.616,8218.2
11/3/17,621,7.419765529,0.558188535,28.365,50.4792,0.070796108,8.055,8218.2
5/6/99,621,7.031450484,0.532734309,32.089,92.3518,0.070796108,8.18,8218.2
11/5/03,621,7.497837963,0.525457435,32.089,48.2201,0.070796108,8.18,8218.2
5/23/06,621,7.516260985,0.527659703,32.089,136.8152,0.070796108,8.18,8218.2
12/15/11,621,7.700328526,0.446006687,32.089,10.4959,0.070796108,8.18,8218.2
11/22/12,621,8.239747402,0.51450533,32.089,54.329,0.070796108,8.18,8218.2
7/10/00,621,7.031450484,0.532734309,42.188,48.8682,0.070796108,8.43,8218.2
7/25/05,621,7.732450805,0.410191869,42.188,36.5472,0.070796108,8.43,8218.2
9/9/08,621,7.733860277,0.501219311,42.188,137.0318,0.070796108,8.43,8218.2
8/19/09,621,7.757837757,0.486878693,42.188,103.2999,0.070796108,8.43,8218.2
7/20/11,621,7.700328526,0.446006687,42.188,20.8975,0.070796108,8.43,8218.2
6/21/12,621,8.239747402,0.51450533,42.188,29.4738,0.070796108,8.43,8218.2
10/20/17,621,7.419765529,0.558188535,42.165,128.6754,0.070796108,8.43,8218.2
11/13/97,621,7.031450484,0.532734309,55.829,24.0319,0.070796108,8.68,8218.2
5/14/99,621,7.031450484,0.532734309,55.829,32.0579,0.070796108,8.68,8218.2
9/12/99,621,7.031450484,0.532734309,55.829,87.0714,0.070796108,8.68,8218.2
6/5/00,621,7.031450484,0.532734309,55.829,175.3537,0.070796108,8.68,8218.2
11/18/02,621,7.220890051,0.547730285,55.829,22.6978,0.070796108,8.68,8218.2
9/4/06,621,7.516260985,0.527659703,55.829,78.5809,0.070796108,8.68,8218.2
11/16/09,621,7.757837757,0.486878693,55.829,29.4802,0.070796108,8.68,8218.2
9/7/10,621,7.510944573,0.512090883,55.829,49.5517,0.070796108,8.68,8218.2
11/18/12,621,8.239747402,0.51450533,55.829,28.9098,0.070796108,8.68,8218.2
10/4/17,621,7.419765529,0.558188535,63.96,236.7502,0.070796108,8.805,8218.2
11/25/99,621,7.031450484,0.532734309,73.014,56.63,0.070796108,8.93,8218.2
8/9/00,621,7.031450484,0.532734309,73.014,62.5544,0.070796108,8.93,8218.2
7/17/11,621,7.700328526,0.446006687,73.014,32.2698,0.070796108,8.93,8218.2
10/9/98,621,7.031450484,0.532734309,93.742,82.2577,0.070796108,9.18,8218.2
6/20/99,621,7.031450484,0.532734309,93.742,140.0882,0.070796108,9.18,8218.2
8/17/00,621,7.031450484,0.532734309,93.742,41.9652,0.070796108,9.18,8218.2
8/8/01,621,7.06104093,0.518690999,93.742,541.1431,0.070796108,9.18,8218.2
8/1/02,621,7.220890051,0.547730285,93.742,34.3606,0.070796108,9.18,8218.2
8/15/02,621,7.220890051,0.547730285,93.742,100.8193,0.070796108,9.18,8218.2
11/8/02,621,7.220890051,0.547730285,93.742,26.4943,0.070796108,9.18,8218.2
10/20/04,621,7.735733059,0.498496046,93.742,37.7677,0.070796108,9.18,8218.2
10/18/08,621,7.733860277,0.501219311,93.742,84.8843,0.070796108,9.18,8218.2
6/17/09,621,7.757837757,0.486878693,93.742,26.4154,0.070796108,9.18,8218.2
6/26/11,621,7.700328526,0.446006687,93.742,45.0833,0.070796108,9.18,8218.2
11/29/11,621,7.700328526,0.446006687,93.742,15.9828,0.070796108,9.18,8218.2
6/18/12,621,8.239747402,0.51450533,93.742,15.0415,0.070796108,9.18,8218.2
9/3/12,621,8.239747402,0.51450533,93.742,76.5128,0.070796108,9.18,8218.2
10/15/12,621,8.239747402,0.51450533,93.742,73.7524,0.070796108,9.18,8218.2
10/29/97,621,7.031450484,0.532734309,118.014,47.804,0.070796108,9.43,8218.2
10/8/99,621,7.031450484,0.532734309,118.014,73.9294,0.070796108,9.43,8218.2
8/24/00,621,7.031450484,0.532734309,118.014,65.2398,0.070796108,9.43,8218.2
9/30/03,621,7.497837963,0.525457435,118.014,98.6567,0.070796108,9.43,8218.2
9/24/04,621,7.735733059,0.498496046,118.014,148.8797,0.070796108,9.43,8218.2
9/25/04,621,7.735733059,0.498496046,118.014,108.0101,0.070796108,9.43,8218.2
11/10/05,621,7.732450805,0.410191869,118.014,112.192,0.070796108,9.43,8218.2
9/21/06,621,7.516260985,0.527659703,118.014,229.5641,0.070796108,9.43,8218.2
10/10/07,621,7.559694957,0.463034761,118.014,81.8424,0.070796108,9.43,8218.2
9/25/08,621,7.733860277,0.501219311,118.014,75.2778,0.070796108,9.43,8218.2
9/12/09,621,7.757837757,0.486878693,118.014,174.366,0.070796108,9.43,8218.2
9/9/11,621,7.700328526,0.446006687,118.014,69.118,0.070796108,9.43,8218.2
11/25/11,621,7.700328526,0.446006687,118.014,18.9322,0.070796108,9.43,8218.2
10/21/97,621,7.031450484,0.532734309,145.828,71.5737,0.070796108,9.68,8218.2
10/26/99,621,7.031450484,0.532734309,145.828,196.0839,0.070796108,9.68,8218.2
9/7/01,621,7.06104093,0.518690999,145.828,77.0437,0.070796108,9.68,8218.2
9/9/02,621,7.220890051,0.547730285,145.828,64.4637,0.070796108,9.68,8218.2
8/24/03,621,7.497837963,0.525457435,145.828,123.0423,0.070796108,9.68,8218.2
7/29/04,621,7.735733059,0.498496046,145.828,73.3134,0.070796108,9.68,8218.2
10/11/04,621,7.735733059,0.498496046,145.828,55.2593,0.070796108,9.68,8218.2
10/22/06,621,7.516260985,0.527659703,145.828,83.2476,0.070796108,9.68,8218.2
10/27/06,621,7.516260985,0.527659703,145.828,55.5386,0.070796108,9.68,8218.2
10/28/06,621,7.516260985,0.527659703,145.828,53.2607,0.070796108,9.68,8218.2
11/5/08,621,7.733860277,0.501219311,145.828,90.8212,0.070796108,9.68,8218.2
10/26/09,621,7.757837757,0.486878693,145.828,173.6649,0.070796108,9.68,8218.2
11/3/13,621,8.779166278,0.560652662,161.035,38.9241,0.070796108,9.805,8218.2
10/2/97,621,7.031450484,0.532734309,177.186,230.6492,0.070796108,9.93,8218.2
11/10/00,621,7.031450484,0.532734309,177.186,62.8469,0.070796108,9.93,8218.2
6/20/04,621,7.735733059,0.498496046,177.186,142.6586,0.070796108,9.93,8218.2
10/7/07,621,7.559694957,0.463034761,177.186,98.3603,0.070796108,9.93,8218.2
9/23/08,621,7.733860277,0.501219311,177.186,115.9426,0.070796108,9.93,8218.2
8/12/09,621,7.757837757,0.486878693,177.186,60.6042,0.070796108,9.93,8218.2
10/18/10,621,7.510944573,0.512090883,177.186,226.7826,0.070796108,9.93,8218.2
9/2/11,621,7.700328526,0.446006687,177.186,74.0857,0.070796108,9.93,8218.2
9/5/11,621,7.700328526,0.446006687,177.186,113.8884,0.070796108,9.93,8218.2
10/29/01,621,7.06104093,0.518690999,212.087,95.7633,0.070796108,10.18,8218.2
10/15/02,621,7.220890051,0.547730285,212.087,50.9223,0.070796108,10.18,8218.2
9/26/02,621,7.220890051,0.547730285,250.531,428.0933,0.070796108,10.43,8218.2
7/14/06,621,7.516260985,0.527659703,250.531,51.2278,0.070796108,10.43,8218.2
11/10/11,621,7.700328526,0.446006687,250.531,46.7446,0.070796108,10.43,8218.2
8/3/99,621,7.031450484,0.532734309,292.519,270.2721,0.070796108,10.68,8218.2
10/22/00,621,7.031450484,0.532734309,292.519,124.2755,0.070796108,10.68,8218.2
10/23/00,621,7.031450484,0.532734309,292.519,223.9645,0.070796108,10.68,8218.2
10/31/00,621,7.031450484,0.532734309,292.519,307.8164,0.070796108,10.68,8218.2
9/24/00,621,7.031450484,0.532734309,338.049,213.9834,0.070796108,10.93,8218.2
9/15/11,621,7.700328526,0.446006687,988.234,143.282,0.070796108,13.43,8218.2
2/25/05,621,7.732450805,0.410191869,11.939,2.8303,0.070796108,4.84,8218.2
3/17/98,621,7.031450484,0.532734309,5.299,4.00E-04,0.070796108,5.09,8218.2
3/18/98,621,7.031450484,0.532734309,5.299,0.0053,0.070796108,5.09,8218.2
4/12/98,621,7.031450484,0.532734309,5.299,4.1176,0.070796108,5.09,8218.2
4/14/98,621,7.031450484,0.532734309,5.299,2.3528,0.070796108,5.09,8218.2
4/16/98,621,7.031450484,0.532734309,5.299,0.1267,0.070796108,5.09,8218.2
4/18/98,621,7.031450484,0.532734309,5.299,5.4948,0.070796108,5.09,8218.2
5/3/98,621,7.031450484,0.532734309,5.299,0.1744,0.070796108,5.09,8218.2
5/11/98,621,7.031450484,0.532734309,5.299,0.5562,0.070796108,5.09,8218.2
5/12/98,621,7.031450484,0.532734309,5.299,4.0631,0.070796108,5.09,8218.2
2/20/99,621,7.031450484,0.532734309,5.299,0.0727,0.070796108,5.09,8218.2
3/7/99,621,7.031450484,0.532734309,5.299,19.8849,0.070796108,5.09,8218.2
3/21/02,621,7.220890051,0.547730285,5.299,1.2223,0.070796108,5.09,8218.2
2/21/04,621,7.735733059,0.498496046,5.299,0.3243,0.070796108,5.09,8218.2
2/23/04,621,7.735733059,0.498496046,5.299,1.9228,0.070796108,5.09,8218.2
3/5/04,621,7.735733059,0.498496046,5.299,0.4363,0.070796108,5.09,8218.2
3/29/04,621,7.735733059,0.498496046,5.299,0.3221,0.070796108,5.09,8218.2
3/30/04,621,7.735733059,0.498496046,5.299,0.7672,0.070796108,5.09,8218.2
4/2/04,621,7.735733059,0.498496046,5.299,24.204,0.070796108,5.09,8218.2
1/18/05,621,7.732450805,0.410191869,5.299,4.7026,0.070796108,5.09,8218.2
4/5/05,621,7.732450805,0.410191869,5.299,53.7967,0.070796108,5.09,8218.2
3/24/97,621,7.031450484,0.532734309,1.559,0.3634,0.070796108,5.34,8218.2
4/25/97,621,7.031450484,0.532734309,1.559,16.3048,0.070796108,5.34,8218.2
1/29/98,621,7.031450484,0.532734309,1.559,0.0689,0.070796108,5.34,8218.2
1/30/98,621,7.031450484,0.532734309,1.559,0.0126,0.070796108,5.34,8218.2
6/20/98,621,7.031450484,0.532734309,1.559,27.5505,0.070796108,5.34,8218.2
1/19/99,621,7.031450484,0.532734309,1.559,5.5288,0.070796108,5.34,8218.2
3/22/00,621,7.031450484,0.532734309,1.559,20.8365,0.070796108,5.34,8218.2
3/23/00,621,7.031450484,0.532734309,1.559,26.6485,0.070796108,5.34,8218.2
2/8/02,621,7.220890051,0.547730285,1.559,1.4767,0.070796108,5.34,8218.2
4/21/03,621,7.497837963,0.525457435,1.559,31.3679,0.070796108,5.34,8218.2
1/30/04,621,7.735733059,0.498496046,1.559,3.9136,0.070796108,5.34,8218.2
4/22/05,621,7.732450805,0.410191869,1.559,40.8733,0.070796108,5.34,8218.2
3/26/07,621,7.559694957,0.463034761,1.559,65.5087,0.070796108,5.34,8218.2
4/14/07,621,7.559694957,0.463034761,1.559,27.1719,0.070796108,5.34,8218.2
3/6/10,621,7.510944573,0.512090883,1.559,2.5824,0.070796108,5.34,8218.2
3/7/10,621,7.510944573,0.512090883,1.559,2.5331,0.070796108,5.34,8218.2
3/9/10,621,7.510944573,0.512090883,1.559,2.4411,0.070796108,5.34,8218.2
3/11/10,621,7.510944573,0.512090883,1.559,2.539,0.070796108,5.34,8218.2
3/26/10,621,7.510944573,0.512090883,1.559,3.9066,0.070796108,5.34,8218.2
4/11/10,621,7.510944573,0.512090883,1.559,10.3139,0.070796108,5.34,8218.2
2/12/11,621,7.700328526,0.446006687,1.559,3.74,0.070796108,5.34,8218.2
2/13/11,621,7.700328526,0.446006687,1.559,3.8283,0.070796108,5.34,8218.2
5/5/13,621,8.779166278,0.560652662,1.562,27.3005,0.070796108,5.34,8218.2
4/25/13,621,8.779166278,0.560652662,0.776,137.8864,0.070796108,5.465,8218.2
3/1/17,621,7.419765529,0.558188535,0.777,7.0122,0.070796108,5.465,8218.2
